expense_id,project_id,staff_id,amount,expense_date,category,description
2978,143,112,1071173,2020-04-23,Equipment,Photography equipment
2979,109,341,530725,2021-07-18,Food,Meal provisions for volunteers
2980,291,138,1719872,2021-01-28,Food,Meeting refreshments
2981,105,211,1730139,2020-12-01,Transport,Public transport for beneficiaries
2982,145,134,197141,2022-02-11,Equipment,Communication devices
2983,55,131,1544413,2022-01-25,Printing,Newsletter printing
2984,145,253,1461343,2024-09-23,Transport,Staff per diem
2985,41,94,326329,2021-02-09,Equipment,Medical equipment
2986,77,203,1428242,2020-06-05,Transport,Volunteer transportation
2987,15,162,1703786,2023-08-25,Supplies,First aid kit
2988,114,119,195462,2024-08-23,Food,Meeting refreshments
2989,212,290,1886928,2022-02-14,Printing,Newsletter printing
2990,258,169,1860928,2021-12-15,Transport,Volunteer transportation
2991,5,252,1676088,2021-05-27,Food,Nutrition program purchases
2992,40,195,888164,2024-12-24,Printing,Training material duplication
2993,297,16,76151,2022-02-02,Transport,Volunteer transportation
2994,65,90,1968245,2023-09-12,Printing,Banner production
2995,213,60,1581374,2024-01-24,Supplies,Registration materials
2996,117,208,1756673,2022-02-25,Printing,Educational materials
2997,287,329,1877124,2022-06-08,Food,Training session catering
2998,212,42,1828086,2020-12-12,Equipment,Tools and machinery
2999,257,280,1292514,2020-05-04,Equipment,Laboratory equipment
3000,284,312,640523,2020-10-14,Food,Event dinner costs
3001,72,127,1264506,2024-03-18,Equipment,Tools and machinery
3002,232,345,1652047,2020-02-17,Transport,Field visit transportation
3003,288,194,1113322,2022-04-02,Transport,Equipment delivery
3004,251,175,452866,2022-06-04,Transport,Transportation for outreach
3005,248,179,1873032,2023-01-10,Printing,Educational materials
3006,251,154,1508348,2023-01-22,Supplies,Packaging materials
3007,98,305,1308539,2020-04-24,Transport,Vehicle maintenance
3008,135,188,1589482,2023-05-23,Printing,Certificate printing
3009,74,153,1651981,2024-05-07,Food,Meal provisions for volunteers
3010,162,399,652493,2020-09-05,Printing,Forms and documentation
3011,28,14,1426081,2022-03-09,Equipment,Safety equipment
3012,288,213,841277,2020-12-15,Transport,Public transport for beneficiaries
3013,91,268,1852292,2023-07-19,Printing,Brochure printing
3014,290,387,1099426,2021-07-17,Equipment,Safety equipment
3015,213,352,1613766,2022-01-01,Equipment,Communication devices
3016,259,353,222784,2020-04-27,Printing,Banner production
3017,156,259,1938260,2022-12-09,Equipment,Sports equipment
3018,268,174,146737,2024-11-10,Equipment,Computer equipment
3019,112,209,1960599,2024-06-08,Equipment,Sports equipment
3020,170,285,688110,2024-04-27,Food,Training session catering
3021,275,247,270367,2021-08-05,Transport,Staff travel expenses
3022,269,166,1907714,2020-09-09,Food,Nutrition program purchases
3023,239,257,537122,2021-04-22,Supplies,First aid kit
3024,106,333,1795736,2022-10-22,Equipment,Tools and machinery
3025,237,377,1467873,2023-10-02,Supplies,Educational supplies
3026,125,5,921639,2020-07-08,Transport,Transportation for outreach
3027,149,368,187632,2020-07-11,Printing,Report printing
3028,202,52,751077,2024-08-16,Printing,Newsletter printing
3029,35,242,1388066,2020-10-01,Transport,Vehicle maintenance
3030,184,364,516198,2021-11-10,Equipment,Tools and machinery
3031,223,137,1718360,2020-03-05,Equipment,Office furniture
3032,26,339,1299936,2024-05-18,Food,Meeting refreshments
3033,24,361,176603,2022-06-15,Equipment,Sports equipment
3034,12,8,462618,2023-09-19,Printing,Brochure printing
3035,244,47,15241,2022-03-11,Food,Event dinner costs
3036,225,247,416478,2024-10-05,Food,Refreshments for workshop
3037,149,172,1638778,2022-05-14,Food,Food distribution supplies
3038,32,304,1104039,2020-09-01,Equipment,Safety equipment
3039,299,259,845791,2020-01-05,Printing,Forms and documentation
3040,218,69,1351713,2024-02-11,Supplies,Educational supplies
3041,86,37,1613761,2024-08-09,Printing,Certificate printing
3042,136,131,1571533,2021-09-06,Transport,Staff per diem
3043,178,310,1491518,2023-06-14,Equipment,Office furniture
3044,15,294,1769972,2021-05-12,Food,Participant snacks
3045,75,151,1463871,2024-08-18,Transport,Staff per diem
3046,64,381,1401467,2024-09-09,Supplies,Program supplies
3047,248,320,459208,2022-08-13,Food,Meeting refreshments
3048,178,332,88380,2020-06-15,Food,Food distribution supplies
3049,137,35,485984,2021-02-09,Equipment,Medical equipment
3050,199,165,853589,2020-01-04,Food,Training session catering
3051,18,174,749857,2021-11-25,Transport,Staff travel expenses
3052,167,94,1517803,2020-08-23,Food,Refreshments for workshop
3053,119,222,1731182,2023-05-19,Supplies,Office supplies
3054,265,315,1017964,2022-02-20,Equipment,Medical equipment
3055,237,303,1506686,2020-02-04,Equipment,Laboratory equipment
3056,137,381,955003,2022-06-01,Transport,Public transport for beneficiaries
3057,173,390,488075,2023-08-12,Equipment,AV equipment rental
3058,248,330,444010,2024-12-10,Printing,Information booklet
3059,40,42,1484110,2022-10-04,Supplies,Cleaning supplies
3060,76,272,1842560,2024-08-21,Supplies,Workshop materials
3061,174,256,361978,2021-05-13,Food,Meeting refreshments
3062,137,312,251492,2024-12-25,Supplies,Packaging materials
3063,49,11,1697620,2021-04-16,Equipment,AV equipment rental
3064,193,366,165949,2022-01-15,Food,Event dinner costs
3065,133,8,120809,2022-03-10,Supplies,Packaging materials
3066,29,290,396938,2023-06-20,Supplies,Workshop materials
3067,24,90,1480008,2021-08-11,Printing,Report printing
3068,125,151,1416005,2023-03-08,Printing,Report printing
3069,139,95,1588699,2022-02-06,Printing,Information booklet
3070,24,96,1177114,2023-11-11,Transport,Staff per diem
3071,264,362,1479805,2021-12-18,Transport,Volunteer transportation
3072,116,149,1541016,2021-07-20,Printing,Report printing
3073,34,52,1826206,2021-08-18,Printing,Report printing
3074,251,40,926893,2020-04-25,Food,Emergency food relief
3075,97,9,800663,2024-01-16,Supplies,Event supplies
3076,286,162,1534234,2024-01-08,Supplies,Program supplies
3077,197,113,49139,2020-07-20,Transport,Vehicle maintenance
3078,61,102,1803369,2024-04-08,Printing,Brochure printing
3079,94,200,812698,2024-04-22,Food,Refreshments for workshop
3080,265,104,206968,2023-07-14,Supplies,First aid kit
3081,39,317,226807,2024-01-14,Supplies,Educational supplies
3082,192,138,1635023,2020-12-07,Transport,Staff per diem
3083,271,125,572971,2024-08-24,Transport,Field visit transportation
3084,167,124,870185,2023-12-03,Food,Emergency food relief
3085,263,320,288217,2023-10-13,Transport,Staff per diem
3086,176,319,1425915,2023-05-17,Food,Participant snacks
3087,132,246,706614,2021-10-07,Transport,Staff travel expenses
3088,281,194,1761292,2022-04-09,Supplies,First aid kit
3089,23,390,348301,2022-12-09,Equipment,Photography equipment
3090,78,104,1079775,2020-11-21,Printing,Brochure printing
3091,112,198,454372,2024-08-05,Equipment,Tools and machinery
3092,25,118,1126089,2022-04-28,Food,Catering for event
3093,267,373,110302,2021-03-10,Supplies,Event supplies
3094,56,124,385661,2022-03-13,Printing,Certificate printing
3095,24,116,1461854,2021-02-05,Food,Participant snacks
3096,227,8,380911,2020-08-08,Food,Refreshments for workshop
3097,31,93,676928,2024-05-07,Printing,Training material duplication
3098,161,373,1637523,2024-12-13,Food,Nutrition program purchases
3099,59,384,601658,2024-03-24,Transport,Equipment delivery
3100,175,322,67072,2023-01-08,Supplies,Workshop materials
3101,38,181,1056622,2020-04-11,Equipment,Laboratory equipment
3102,226,28,602248,2021-05-14,Printing,Newsletter printing
3103,2,104,1668095,2024-09-01,Food,Refreshments for workshop
3104,280,288,854600,2024-05-21,Transport,Volunteer transportation
3105,202,377,367830,2023-05-27,Transport,Staff travel expenses
3106,143,4,424081,2024-01-02,Equipment,Sports equipment
3107,209,213,498935,2020-07-08,Transport,Vehicle fuel costs
3108,177,94,408513,2020-04-13,Printing,Forms and documentation
3109,214,110,1322684,2024-01-25,Equipment,Office furniture
3110,22,397,400630,2022-03-04,Food,Nutrition program purchases
3111,13,292,1575517,2024-07-06,Equipment,Computer equipment
3112,182,400,1746694,2021-05-28,Food,Meal provisions for volunteers
3113,261,162,1011470,2022-03-11,Printing,Certificate printing
3114,10,14,854592,2024-04-17,Food,Food distribution supplies
3115,112,30,1407298,2024-07-18,Printing,Certificate printing
3116,138,46,1455894,2024-11-10,Transport,Staff travel expenses
3117,225,136,535088,2020-11-14,Equipment,Computer equipment
3118,67,338,1158383,2024-12-26,Equipment,Sports equipment
3119,84,270,272577,2020-05-26,Food,Event dinner costs
3120,293,45,505583,2021-05-14,Food,Training session catering
3121,239,332,805561,2022-06-10,Food,Meeting refreshments
3122,138,329,873576,2024-05-23,Food,Catering for event
3123,291,189,1100464,2021-07-24,Printing,Information booklet
3124,39,221,1199097,2021-09-02,Food,Emergency food relief
3125,192,220,1465899,2024-05-22,Food,Meeting refreshments
3126,84,356,1730550,2024-02-04,Equipment,Safety equipment
3127,254,83,1659795,2022-06-13,Printing,Newsletter printing
3128,168,91,1194208,2021-11-01,Equipment,Safety equipment
3129,281,228,373376,2021-12-16,Food,Event dinner costs
3130,164,207,334860,2024-04-03,Supplies,Educational supplies
3131,99,254,1929470,2024-09-28,Food,Participant snacks
3132,238,291,613840,2023-11-21,Transport,Staff per diem
3133,222,329,1722257,2021-10-07,Printing,Training material duplication
3134,20,145,65985,2021-06-22,Printing,Report printing
3135,136,132,442234,2023-03-06,Equipment,Photography equipment
3136,101,389,1875238,2022-06-08,Transport,Vehicle fuel costs
3137,75,271,224900,2020-10-26,Printing,Awareness campaign materials
3138,160,10,1930423,2022-04-06,Food,Refreshments for workshop
3139,241,224,1793032,2024-09-12,Transport,Staff per diem
3140,198,180,1570362,2024-06-07,Equipment,Medical equipment
3141,112,390,807557,2022-05-10,Supplies,Workshop materials
3142,258,341,963106,2021-01-03,Equipment,Computer equipment
3143,283,294,1317593,2020-12-25,Printing,Training material duplication
3144,8,137,327069,2020-11-18,Transport,Staff per diem
3145,60,373,722316,2022-06-21,Food,Meeting refreshments
3146,90,221,481055,2023-05-04,Transport,Equipment delivery
3147,239,58,264029,2021-05-26,Transport,Staff travel expenses
3148,54,37,210588,2024-05-21,Supplies,Cleaning supplies
3149,39,326,1984674,2022-02-05,Transport,Field visit transportation
3150,247,399,239192,2020-09-03,Food,Event dinner costs
3151,34,79,635584,2022-12-08,Printing,Brochure printing
3152,246,330,1071582,2022-05-27,Equipment,Computer equipment
3153,122,97,1935614,2021-02-10,Food,Participant snacks
3154,100,244,35177,2024-08-20,Food,Catering for event
3155,221,388,637553,2023-09-09,Food,Meal provisions for volunteers
3156,48,309,1446701,2023-08-01,Supplies,Workshop materials
3157,275,74,1541923,2024-02-27,Printing,Educational materials
3158,81,309,1714435,2023-01-24,Printing,Report printing
3159,287,395,169078,2023-08-03,Equipment,Office furniture
3160,79,105,1840662,2020-03-17,Printing,Awareness campaign materials
3161,271,287,1349802,2022-03-02,Equipment,Tools and machinery
3162,194,35,178281,2024-08-25,Transport,Field visit transportation
3163,103,214,355166,2020-10-03,Transport,Vehicle fuel costs
3164,4,170,37221,2022-05-12,Equipment,Photography equipment
3165,92,76,326503,2022-03-12,Food,Food distribution supplies
3166,255,192,1778756,2022-12-05,Equipment,Computer equipment
3167,73,307,285834,2022-04-09,Transport,Vehicle maintenance
3168,74,91,587854,2022-10-17,Equipment,Office furniture
3169,15,392,1214139,2021-11-05,Supplies,Registration materials
3170,200,183,1144740,2020-12-10,Supplies,Office supplies
3171,112,42,1421992,2021-04-04,Supplies,Event supplies
3172,293,147,125963,2023-01-16,Food,Food distribution supplies
3173,239,274,1905950,2020-07-15,Transport,Vehicle maintenance
3174,169,248,357458,2020-12-18,Food,Refreshments for workshop
3175,229,13,1354337,2024-10-19,Food,Training session catering
3176,146,379,27236,2023-02-12,Transport,Equipment delivery
3177,70,282,568774,2024-10-10,Transport,Vehicle maintenance
3178,22,233,94813,2021-01-19,Printing,Brochure printing
3179,142,351,659072,2020-09-11,Supplies,Registration materials
3180,158,341,1452075,2020-03-12,Supplies,Packaging materials
3181,142,190,1781638,2023-10-27,Food,Meeting refreshments
3182,32,357,1749928,2024-07-13,Transport,Staff per diem
3183,225,244,1986414,2022-10-16,Food,Emergency food relief
3184,104,271,513117,2024-12-01,Equipment,Office furniture
3185,45,35,411164,2022-09-06,Printing,Newsletter printing
3186,135,230,73566,2023-04-27,Printing,Report printing
3187,243,3,1500359,2021-07-04,Equipment,Office furniture
3188,293,277,214529,2021-07-20,Food,Meal provisions for volunteers
3189,247,229,1397476,2023-08-11,Printing,Certificate printing
3190,84,372,1164538,2020-05-21,Supplies,Cleaning supplies
3191,272,35,1487795,2024-04-01,Supplies,Workshop materials
3192,43,28,522639,2021-01-12,Printing,Certificate printing
3193,203,215,1814842,2022-04-06,Transport,Vehicle maintenance
3194,18,37,1499772,2023-05-26,Equipment,Tools and machinery
3195,206,274,1888271,2024-11-11,Supplies,Event supplies
3196,197,83,281408,2023-03-19,Transport,Public transport for beneficiaries
3197,9,11,643017,2023-10-14,Supplies,Medical supplies
3198,31,56,1384030,2024-11-05,Equipment,Medical equipment
3199,172,334,471542,2021-09-06,Food,Meal provisions for volunteers
3200,45,126,706951,2021-10-19,Printing,Newsletter printing
3201,9,54,844558,2021-11-10,Food,Emergency food relief
3202,177,349,227730,2020-10-16,Equipment,Medical equipment
3203,90,387,82174,2022-05-04,Equipment,Photography equipment
3204,248,137,478849,2021-12-06,Supplies,Office supplies
3205,80,233,1070483,2022-08-03,Food,Meeting refreshments
3206,188,189,573372,2023-01-09,Printing,Forms and documentation
3207,288,283,1228356,2023-03-25,Printing,Awareness campaign materials
3208,191,53,872086,2024-09-13,Supplies,Packaging materials
3209,96,67,1169908,2021-02-10,Printing,Newsletter printing
3210,252,287,1404929,2020-07-11,Equipment,Laboratory equipment
3211,282,314,1936897,2023-04-14,Supplies,Office supplies
3212,259,363,517793,2021-10-21,Food,Refreshments for workshop
3213,211,326,1479847,2024-03-23,Transport,Public transport for beneficiaries
3214,226,375,941067,2024-10-25,Food,Meeting refreshments
3215,276,353,1544450,2021-04-17,Equipment,AV equipment rental
3216,93,269,226306,2021-10-24,Equipment,Medical equipment
3217,95,71,96743,2024-11-21,Equipment,Sports equipment
3218,137,7,704800,2023-05-23,Printing,Educational materials
3219,12,271,905685,2023-06-18,Food,Meeting refreshments
3220,19,343,1223442,2020-06-25,Supplies,Event supplies
3221,248,136,1804599,2021-11-23,Transport,Logistics and shipping
3222,255,100,1942972,2020-04-27,Supplies,Educational supplies
3223,61,78,906871,2022-11-23,Transport,Public transport for beneficiaries
3224,168,78,773704,2020-04-04,Equipment,Communication devices
3225,37,340,1802307,2020-01-27,Supplies,Packaging materials
3226,287,333,1534191,2022-04-06,Transport,Vehicle maintenance
3227,63,259,585775,2023-03-01,Transport,Staff travel expenses
3228,253,371,1714916,2024-11-24,Food,Training session catering
3229,264,9,738603,2022-06-09,Transport,Staff travel expenses
3230,238,254,548522,2021-07-11,Equipment,Safety equipment
3231,238,184,40805,2020-03-08,Supplies,Cleaning supplies
3232,139,78,1621073,2022-02-23,Supplies,Cleaning supplies
3233,258,391,1315937,2020-06-03,Food,Participant snacks
3234,54,55,728817,2024-11-22,Food,Food distribution supplies
3235,140,294,125609,2023-03-12,Food,Nutrition program purchases
3236,278,369,1639218,2021-06-25,Equipment,Photography equipment
3237,59,286,1630455,2024-01-07,Supplies,Medical supplies
3238,157,43,901321,2022-11-04,Supplies,Workshop materials
3239,295,87,7331,2021-03-05,Food,Nutrition program purchases
3240,233,65,1931171,2024-04-15,Food,Refreshments for workshop
3241,90,306,611803,2020-03-13,Equipment,Laboratory equipment
3242,18,120,1994808,2021-10-27,Supplies,Office supplies
3243,97,1,861498,2021-02-08,Equipment,Photography equipment
3244,267,180,1230675,2023-03-02,Printing,Newsletter printing
3245,9,152,1881747,2024-10-24,Supplies,Packaging materials
3246,213,7,456072,2020-10-25,Food,Participant snacks
3247,236,63,1183411,2021-02-07,Equipment,Sports equipment
3248,149,190,397606,2024-10-10,Printing,Report printing
3249,142,159,1995053,2024-07-22,Equipment,Tools and machinery
3250,293,67,1497731,2020-07-11,Supplies,Workshop materials
3251,85,21,378774,2024-06-16,Equipment,Photography equipment
3252,300,191,1034429,2021-04-25,Transport,Staff per diem
3253,107,357,797625,2024-03-10,Food,Emergency food relief
3254,4,8,1714973,2021-05-03,Food,Meal provisions for volunteers
3255,133,88,854725,2020-06-16,Equipment,Office furniture
3256,254,203,1328056,2024-11-19,Equipment,Photography equipment
3257,228,36,1548861,2022-08-03,Transport,Staff per diem
3258,294,145,1540710,2021-09-11,Supplies,Educational supplies
3259,183,340,1966888,2021-10-04,Supplies,Medical supplies
3260,278,149,587889,2020-05-21,Equipment,Safety equipment
3261,39,170,955785,2023-03-24,Food,Participant snacks
3262,185,282,250552,2021-12-05,Supplies,Educational supplies
3263,236,220,780179,2020-12-22,Equipment,Office furniture
3264,259,1,469000,2023-08-08,Printing,Information booklet
3265,35,45,135040,2021-01-07,Printing,Newsletter printing
3266,199,315,82271,2022-06-23,Supplies,Cleaning supplies
3267,208,50,424443,2021-03-19,Supplies,Workshop materials
3268,156,6,552360,2024-12-28,Supplies,Medical supplies
3269,185,43,1384952,2021-10-02,Food,Catering for event
3270,237,80,1547279,2021-04-18,Supplies,Event supplies
3271,10,18,1045572,2022-03-01,Supplies,Educational supplies
3272,2,362,66415,2021-05-07,Transport,Staff per diem
3273,65,97,1691311,2024-11-26,Printing,Forms and documentation
3274,66,179,545865,2024-07-12,Supplies,Registration materials
3275,233,63,1347136,2023-09-26,Transport,Vehicle maintenance
3276,185,134,528909,2021-10-27,Equipment,Safety equipment
3277,135,33,351105,2021-11-06,Transport,Staff travel expenses
3278,169,331,1208032,2022-04-21,Printing,Educational materials
3279,16,344,604395,2023-07-13,Transport,Logistics and shipping
3280,95,322,101058,2021-02-15,Transport,Transportation for outreach
3281,102,60,1298078,2021-01-23,Food,Event dinner costs
3282,110,367,1081224,2021-11-13,Equipment,Communication devices
3283,254,239,1735346,2022-11-13,Food,Training session catering
3284,48,148,1285586,2020-04-27,Equipment,Laboratory equipment
3285,149,48,1770369,2023-06-22,Equipment,Tools and machinery
3286,277,352,547556,2020-01-02,Supplies,Workshop materials
3287,185,180,47669,2020-11-26,Transport,Volunteer transportation
3288,147,350,878305,2024-06-04,Supplies,Packaging materials
3289,9,257,232243,2020-03-08,Printing,Brochure printing
3290,95,74,1956315,2022-05-08,Printing,Banner production
3291,281,53,882852,2020-11-24,Equipment,Tools and machinery
3292,73,66,1344979,2020-12-02,Transport,Staff per diem
3293,120,42,1962185,2024-06-27,Equipment,Tools and machinery
3294,97,315,952768,2024-08-13,Supplies,First aid kit
3295,248,330,308775,2024-09-18,Food,Food distribution supplies
3296,24,214,228322,2020-02-22,Food,Nutrition program purchases
3297,17,369,261022,2023-02-21,Transport,Volunteer transportation
3298,70,381,1508509,2022-07-07,Supplies,Educational supplies
3299,43,109,853350,2020-06-21,Supplies,Workshop materials
3300,199,340,1260792,2020-10-28,Transport,Volunteer transportation
3301,211,133,132795,2020-10-11,Supplies,Office supplies
3302,104,169,1965737,2023-11-07,Supplies,First aid kit
3303,24,85,903193,2024-03-06,Transport,Vehicle fuel costs
3304,157,77,1411392,2021-09-08,Equipment,AV equipment rental
3305,194,55,1119208,2020-03-07,Printing,Awareness campaign materials
3306,155,176,1793869,2021-08-14,Transport,Vehicle maintenance
3307,93,340,1010772,2020-01-12,Food,Catering for event
3308,56,351,134160,2023-10-05,Transport,Vehicle maintenance
3309,79,292,358257,2020-10-21,Food,Food distribution supplies
3310,270,314,1632967,2020-06-13,Equipment,Laboratory equipment
3311,128,377,1630695,2022-08-23,Printing,Awareness campaign materials
3312,157,285,637105,2023-10-20,Food,Catering for event
3313,85,201,1093609,2021-05-24,Food,Food distribution supplies
3314,268,80,1565705,2020-04-16,Supplies,Program supplies
3315,123,233,117043,2020-04-03,Printing,Training material duplication
3316,66,165,658544,2023-09-01,Supplies,Workshop materials
3317,257,345,199407,2024-03-04,Printing,Certificate printing
3318,238,314,348539,2023-07-24,Supplies,Packaging materials
3319,5,253,1844024,2023-03-17,Supplies,Workshop materials
3320,49,106,1789123,2021-11-22,Printing,Information booklet
3321,133,202,413158,2024-06-14,Supplies,Cleaning supplies
3322,219,346,1355580,2023-11-28,Transport,Staff travel expenses
3323,189,86,1772191,2020-07-25,Food,Meal provisions for volunteers
3324,290,43,1439143,2021-12-11,Printing,Awareness campaign materials
3325,259,268,1210240,2020-02-06,Supplies,Program supplies
3326,79,113,367014,2020-05-20,Equipment,Computer equipment
3327,64,57,681505,2021-04-14,Equipment,Computer equipment
3328,74,72,878718,2024-10-13,Transport,Logistics and shipping
3329,288,7,582313,2021-12-06,Supplies,Office supplies
3330,18,334,1862418,2022-05-15,Supplies,Workshop materials
3331,101,119,342174,2021-09-17,Food,Meeting refreshments
3332,95,389,1371695,2021-03-27,Printing,Brochure printing
3333,222,56,676407,2023-05-02,Printing,Report printing
3334,185,25,1858898,2021-09-20,Equipment,Computer equipment
3335,83,292,558568,2023-06-01,Transport,Staff travel expenses
3336,104,306,1738645,2022-01-20,Food,Refreshments for workshop
3337,64,353,1607666,2021-05-09,Equipment,Computer equipment
3338,32,289,1407213,2020-09-01,Printing,Forms and documentation
3339,229,165,176986,2023-04-02,Supplies,Cleaning supplies
3340,87,99,1494325,2024-08-07,Food,Catering for event
3341,282,281,639277,2022-08-09,Equipment,Computer equipment
3342,263,223,1673323,2024-10-02,Transport,Logistics and shipping
3343,51,367,1453060,2022-09-15,Supplies,Cleaning supplies
3344,201,351,414972,2021-05-27,Equipment,Tools and machinery
3345,241,32,1923659,2023-10-25,Food,Meal provisions for volunteers
3346,195,164,1805287,2022-05-05,Printing,Certificate printing
3347,131,126,1012162,2022-01-20,Supplies,Medical supplies
3348,53,72,1700778,2022-03-24,Transport,Staff per diem
3349,196,98,1698082,2022-02-12,Printing,Awareness campaign materials
3350,155,118,1212182,2020-08-01,Supplies,Cleaning supplies
3351,200,47,279745,2023-02-07,Equipment,Communication devices
3352,176,56,1035970,2023-02-16,Supplies,Packaging materials
3353,165,213,239989,2022-07-17,Food,Food distribution supplies
3354,12,113,851737,2023-04-11,Printing,Certificate printing
3355,230,257,174024,2021-03-25,Food,Meal provisions for volunteers
3356,1,60,783225,2020-05-08,Equipment,AV equipment rental
3357,107,250,1758873,2022-02-15,Equipment,Computer equipment
3358,114,5,1007106,2022-08-17,Equipment,Tools and machinery
3359,111,260,1897579,2024-03-27,Equipment,Medical equipment
3360,106,247,356640,2024-12-27,Transport,Vehicle fuel costs
3361,131,89,1900712,2022-02-18,Printing,Certificate printing
3362,14,173,944408,2021-07-28,Food,Emergency food relief
3363,188,16,1619835,2021-02-27,Transport,Public transport for beneficiaries
3364,110,116,1219079,2020-11-03,Supplies,Workshop materials
3365,174,139,1900669,2020-06-12,Supplies,First aid kit
3366,273,52,1964369,2023-11-26,Food,Emergency food relief
3367,104,394,1807768,2024-11-02,Supplies,Packaging materials
3368,270,100,1526333,2020-03-04,Supplies,Program supplies
3369,184,73,1253269,2024-02-06,Equipment,Laboratory equipment
3370,29,3,404572,2020-04-26,Printing,Training material duplication
3371,81,191,1017987,2020-01-08,Printing,Banner production
3372,141,137,1778092,2021-05-24,Transport,Field visit transportation
3373,246,231,680049,2021-09-03,Transport,Vehicle fuel costs
3374,116,170,1904566,2024-02-27,Food,Event dinner costs
3375,5,314,1076726,2023-10-17,Printing,Brochure printing
3376,264,218,424800,2022-01-06,Printing,Brochure printing
3377,242,40,1896891,2023-03-04,Equipment,Safety equipment
3378,54,75,740771,2021-06-07,Food,Food distribution supplies
3379,193,364,1766287,2021-12-25,Supplies,Event supplies
3380,234,386,569538,2024-10-22,Transport,Public transport for beneficiaries
3381,204,211,526670,2022-09-19,Supplies,Educational supplies
3382,209,362,432139,2022-08-26,Supplies,Workshop materials
3383,150,392,1533406,2021-01-18,Supplies,Cleaning supplies
3384,93,293,1370781,2020-12-10,Food,Refreshments for workshop
3385,156,187,783286,2023-08-17,Supplies,Workshop materials
3386,221,346,70729,2024-01-28,Supplies,Program supplies
3387,213,269,1755404,2023-05-17,Food,Nutrition program purchases
3388,284,103,847949,2023-06-26,Transport,Volunteer transportation
3389,256,199,461997,2020-05-21,Supplies,Registration materials
3390,173,50,1454604,2022-05-24,Transport,Equipment delivery
3391,283,148,791066,2020-03-24,Equipment,Tools and machinery
3392,18,227,528472,2024-05-06,Equipment,Computer equipment
3393,175,130,1790545,2024-12-18,Transport,Logistics and shipping
3394,181,62,809495,2020-03-26,Equipment,Computer equipment
3395,167,18,32135,2020-09-23,Printing,Awareness campaign materials
3396,193,29,1930769,2021-03-24,Food,Training session catering
3397,229,112,103888,2022-06-03,Transport,Public transport for beneficiaries
3398,294,344,490892,2021-12-25,Food,Training session catering
3399,282,385,1150634,2021-12-10,Transport,Staff per diem
3400,199,70,1289205,2024-02-28,Transport,Field visit transportation
3401,166,352,572319,2020-12-18,Transport,Volunteer transportation
3402,56,356,1746402,2020-10-09,Transport,Vehicle maintenance
3403,226,124,594667,2020-03-07,Supplies,Registration materials
3404,115,277,1192535,2023-07-24,Transport,Transportation for outreach
3405,244,397,535328,2024-06-25,Supplies,Cleaning supplies
3406,285,291,1760340,2023-10-22,Supplies,Cleaning supplies
3407,276,126,988595,2020-10-03,Transport,Vehicle fuel costs
3408,248,309,1953927,2023-03-16,Printing,Report printing
3409,46,189,1805198,2021-10-20,Supplies,Program supplies
3410,233,342,115120,2024-07-01,Transport,Volunteer transportation
3411,20,250,614027,2020-07-03,Equipment,Tools and machinery
3412,212,195,529409,2020-02-07,Transport,Staff travel expenses
3413,81,163,623016,2022-01-10,Supplies,Medical supplies
3414,259,154,1527164,2023-11-03,Printing,Forms and documentation
3415,267,108,1644984,2021-07-17,Food,Event dinner costs
3416,127,99,1074221,2021-06-01,Supplies,Event supplies
3417,60,239,1716389,2021-09-02,Equipment,Safety equipment
3418,20,128,127891,2023-12-17,Supplies,Event supplies
3419,55,309,494535,2023-11-15,Supplies,Office supplies
3420,253,50,1089319,2021-05-17,Transport,Public transport for beneficiaries
3421,274,160,1527197,2020-11-10,Supplies,Program supplies
3422,89,16,1539722,2021-12-18,Equipment,Communication devices
3423,196,107,658982,2020-08-10,Food,Meal provisions for volunteers
3424,125,82,1014683,2020-02-26,Transport,Vehicle fuel costs
3425,236,139,1904228,2020-08-21,Printing,Educational materials
3426,231,237,1981129,2024-07-19,Printing,Banner production
3427,158,284,1267253,2023-04-21,Food,Meeting refreshments
3428,197,272,912811,2024-07-23,Supplies,Packaging materials
3429,45,73,1387321,2020-12-08,Food,Training session catering
3430,269,288,937235,2020-05-22,Food,Catering for event
3431,163,356,1431802,2023-01-15,Printing,Awareness campaign materials
3432,41,299,1085892,2021-08-11,Equipment,AV equipment rental
3433,259,173,245201,2024-11-11,Printing,Certificate printing
3434,176,264,52321,2024-02-02,Printing,Certificate printing
3435,138,139,539786,2022-08-07,Supplies,Cleaning supplies
3436,165,378,221448,2024-07-03,Transport,Volunteer transportation
3437,182,22,1007737,2022-06-28,Printing,Banner production
3438,155,321,727484,2021-02-25,Printing,Educational materials
3439,54,69,456072,2020-10-11,Food,Participant snacks
3440,157,99,1520025,2022-04-05,Food,Meal provisions for volunteers
3441,15,34,1028381,2021-09-19,Equipment,Tools and machinery
3442,199,348,974428,2022-12-22,Printing,Information booklet
3443,44,263,191051,2022-04-23,Supplies,Workshop materials
3444,261,284,1421929,2022-01-26,Food,Meeting refreshments
3445,112,48,1462012,2023-10-09,Supplies,Workshop materials
3446,163,65,1501748,2021-09-07,Supplies,Cleaning supplies
3447,4,20,478147,2023-12-25,Food,Catering for event
3448,296,209,53110,2022-08-09,Food,Nutrition program purchases
3449,44,169,158205,2021-02-08,Printing,Information booklet
3450,197,249,1482698,2023-02-04,Printing,Training material duplication
